0,57.8979,-0.04142
1,93.89789999999999,-0.04024
2,129.8979,-0.03976
3,165.8979,-0.04126
4,201.8979,-0.04081
5,237.8979,-0.03957
6,273.8979,-0.04081
7,309.8979,-0.04126
8,345.8979,-0.03975
9,381.8979,-0.04024
10,417.8979,-0.04142
