0,180.0,-0.04142
1,216.0,-0.04023
2,252.0,-0.03975
3,288.0,-0.04126
4,324.0,-0.0408
5,360.0,-0.03957
6,396.0,-0.0408
7,432.0,-0.04126
8,468.0,-0.03975
9,504.0,-0.04023
10,540.0,-0.04142
