0,180.0,-0.04142
1,216.0,-0.03991
2,252.0,-0.03924
3,288.0,-0.04028
4,324.0,-0.03815
5,360.0,-0.03583
6,396.0,-0.03815
7,432.0,-0.04028
8,468.0,-0.03924
9,504.0,-0.03991
10,540.0,-0.04142
