#Distance_(Ang) @%HW_=>_@%HW
       0.050000     0.000000
       0.150000     0.000000
       0.250000     0.000000
       0.350000     0.000000
       0.450000     0.000000
       0.550000     0.000000
       0.650000     0.000000
       0.750000     0.000000
       0.850000     0.000000
       0.950000     0.000000
       1.050000     0.000000
       1.150000     0.000000
       1.250000     0.000000
       1.350000     0.000072
       1.450000     0.000752
       1.550000     9.895157
       1.650000     0.032429
       1.750000     0.124742
       1.850000     0.319740
       1.950000     0.650795
       2.050000     1.082552
       2.150000     1.539764
       2.250000     1.962960
       2.350000     2.255463
       2.450000     2.411042
       2.550000     2.367410
       2.650000     2.171016
       2.750000     1.926763
       2.850000     1.740114
       2.950000     1.633571
       3.050000     1.612363
       3.150000     1.657075
       3.250000     1.740110
       3.350000     1.827174
       3.450000     1.925829
       3.550000     2.034209
       3.650000     2.101045
       3.750000     2.142958
       3.850000     2.131249
       3.950000     2.071553
       4.050000     1.995433
       4.150000     1.931495
       4.250000     1.898542
       4.350000     1.884333
       4.450000     1.883408
       4.550000     1.889262
       4.650000     1.905969
       4.750000     1.919265
       4.850000     1.913891
       4.950000     1.913792
       5.050000     1.894018
       5.150000     1.883391
       5.250000     1.869849
       5.350000     1.870453
       5.450000     1.857449
       5.550000     1.850886
       5.650000     1.857659
       5.750000     1.861869
       5.850000     1.869125
       5.950000     1.870761
       6.050000     1.877362
       6.150000     1.883151
       6.250000     1.882917
       6.350000     1.886811
       6.450000     1.885989
       6.550000     1.884169
       6.650000     1.881432
       6.750000     1.884069
       6.850000     1.880785
       6.950000     1.882090
       7.050000     1.882905
       7.150000     1.886651
       7.250000     1.886995
       7.350000     1.884358
       7.450000     1.885703
       7.550000     1.887271
       7.650000     1.882636
       7.750000     1.884461
       7.850000     1.882161
       7.950000     1.881102
       8.050000     1.879217
       8.150000     1.875705
       8.250000     1.869711
       8.350000     1.869826
       8.450000     1.869799
       8.550000     1.867033
       8.650000     1.862128
       8.750000     1.865864
       8.850000     1.861922
       8.950000     1.863442
       9.050000     1.860780
       9.150000     1.858401
       9.250000     1.861511
       9.350000     1.858821
       9.450000     1.864793
       9.550000     1.860198
       9.650000     1.867428
       9.750000     1.865022
       9.850000     1.863260
       9.950000     1.864624
      10.050000     1.865419
      10.150000     1.863853
      10.250000     1.864053
      10.350000     1.863546
      10.450000     1.864258
      10.550000     1.863326
      10.650000     1.861421
      10.750000     1.858554
      10.850000     1.858849
      10.950000     1.858174
      11.050000     1.858803
      11.150000     1.853425
      11.250000     1.856280
      11.350000     1.854455
      11.450000     1.854719
      11.550000     1.853816
      11.650000     1.854132
      11.750000     1.852057
      11.850000     1.852860
      11.950000     1.853737
      12.050000     1.852482
      12.150000     1.851261
      12.250000     1.851911
      12.350000     1.852524
      12.450000     1.852824
      12.550000     1.851771
      12.650000     1.852765
      12.750000     1.851144
      12.850000     1.850789
      12.950000     1.850497
      13.050000     1.848461
      13.150000     1.836127
      13.250000     1.818255
      13.350000     1.793864
      13.450000     1.765337
      13.550000     1.732825
      13.650000     1.703100
      13.750000     1.670340
      13.850000     1.634824
      13.950000     1.607129
      14.050000     1.573110
      14.150000     1.541945
      14.250000     1.507682
      14.350000     1.476247
      14.450000     1.443204
      14.550000     1.412539
      14.650000     1.378690
      14.750000     1.345333
      14.850000     1.312771
      14.950000     1.280251
