 2.942578335E-02 
 3.470277228E-02 
 3.026261669E-02 
 2.873216304E-02 
 3.552860130E-02 
 3.453857809E-02 
 2.635423039E-02 
 2.964509886E-02 
 3.469879994E-02 
 2.838743437E-02 
 7.015966878E-03 
