 -4.14200000e-02
 -3.99200000e-02
 -3.92400000e-02
 -4.02800000e-02
 -3.82700000e-02
 -3.58300000e-02
 -3.82200000e-02
 -4.02800000e-02
 -3.92400000e-02
 -3.99400000e-02
 -4.14200000e-02
