#Distance_(Ang) @%OW_=>_@%OW
       0.050000     0.000000
       0.150000     0.000000
       0.250000     0.000000
       0.350000     0.000000
       0.450000     0.000000
       0.550000     0.000000
       0.650000     0.000000
       0.750000     0.000000
       0.850000     0.000000
       0.950000     0.000000
       1.050000     0.000000
       1.150000     0.000000
       1.250000     0.000000
       1.350000     0.000000
       1.450000     0.000000
       1.550000     0.000000
       1.650000     0.000000
       1.750000     0.000000
       1.850000     0.000000
       1.950000     0.000000
       2.050000     0.000000
       2.150000     0.000000
       2.250000     0.000000
       2.350000     0.000000
       2.450000     0.013053
       2.550000     0.359417
       2.650000     1.578643
       2.750000     2.491129
       2.850000     2.330830
       2.950000     1.774973
       3.050000     1.345359
       3.150000     1.098554
       3.250000     0.963533
       3.350000     0.903651
       3.450000     0.885277
       3.550000     0.870189
       3.650000     0.874236
       3.750000     0.873787
       3.850000     0.888633
       3.950000     0.901856
       4.050000     0.908958
       4.150000     0.925090
       4.250000     0.930141
       4.350000     0.939542
       4.450000     0.937615
       4.550000     0.937318
       4.650000     0.940267
       4.750000     0.940865
       4.850000     0.940154
       4.950000     0.942383
       5.050000     0.937172
       5.150000     0.934108
       5.250000     0.934376
       5.350000     0.933308
       5.450000     0.923517
       5.550000     0.910915
       5.650000     0.904694
       5.750000     0.903426
       5.850000     0.895655
       5.950000     0.895762
       6.050000     0.906408
       6.150000     0.911576
       6.250000     0.920842
       6.350000     0.923018
       6.450000     0.932202
       6.550000     0.939858
       6.650000     0.933575
       6.750000     0.941854
       6.850000     0.940596
       6.950000     0.943525
       7.050000     0.944829
       7.150000     0.940488
       7.250000     0.939490
       7.350000     0.930564
       7.450000     0.926985
       7.550000     0.923837
       7.650000     0.921875
       7.750000     0.916355
       7.850000     0.909624
       7.950000     0.910613
       8.050000     0.907465
       8.150000     0.905480
       8.250000     0.902122
       8.350000     0.907111
       8.450000     0.909446
       8.550000     0.906430
       8.650000     0.908556
       8.750000     0.907503
       8.850000     0.912763
       8.950000     0.916532
       9.050000     0.912867
       9.150000     0.911527
       9.250000     0.913819
       9.350000     0.912784
       9.450000     0.913153
       9.550000     0.913886
       9.650000     0.915336
       9.750000     0.912521
       9.850000     0.911602
       9.950000     0.911277
      10.050000     0.908739
      10.150000     0.905993
      10.250000     0.907638
      10.350000     0.902462
      10.450000     0.905106
      10.550000     0.903848
      10.650000     0.907897
      10.750000     0.902425
      10.850000     0.905760
      10.950000     0.902332
      11.050000     0.903260
      11.150000     0.904068
      11.250000     0.904311
      11.350000     0.905684
      11.450000     0.903974
      11.550000     0.901239
      11.650000     0.901932
      11.750000     0.902788
      11.850000     0.900758
      11.950000     0.901148
      12.050000     0.900982
      12.150000     0.900945
      12.250000     0.900325
      12.350000     0.898352
      12.450000     0.897886
      12.550000     0.897578
      12.650000     0.899648
      12.750000     0.898458
      12.850000     0.896082
      12.950000     0.902725
      13.050000     0.897274
      13.150000     0.893655
      13.250000     0.885212
      13.350000     0.875146
      13.450000     0.862908
      13.550000     0.848485
      13.650000     0.832908
      13.750000     0.820081
      13.850000     0.805283
      13.950000     0.789191
      14.050000     0.777657
      14.150000     0.762703
      14.250000     0.748537
      14.350000     0.734207
      14.450000     0.720412
      14.550000     0.705225
      14.650000     0.691181
      14.750000     0.674453
      14.850000     0.660446
      14.950000     0.643587
