  -1.48190000e-01
  -1.48070000e-01
 -1.46800000e-01
 -1.45740000e-01
 -1.46220000e-01
 -1.47140000e-01
 -1.47030000e-01
 -1.46020000e-01
 -1.45860000e-01
 -1.47120000e-01
 -1.48190000e-01
